:ID,:LABEL,bel:string,involved_genes:string,involved_other:string,species:float
23100,Composite,"composite(p(MGI:""Pla2g10""),p(MGI:""Pla2g12a""),p(MGI:""Pla2g12b""),p(MGI:""Pla2g1b""),p(MGI:""Pla2g2a""),p(MGI:""Pla2g2c""),p(MGI:""Pla2g2d""),p(MGI:""Pla2g2e""),p(MGI:""Pla2g2f""),p(MGI:""Pla2g3""),p(MGI:""Pla2g4a""),p(MGI:""Pla2g4b""),p(MGI:""Pla2g4c""),p(MGI:""Pla2g4d""),p(MGI:""Pla2g4e""),p(MGI:""Pla2g4f""),p(MGI:""Pla2g5""),p(MGI:""Pla2g6""))",Pla2g2e;Pla2g2d;Pla2g4f;Pla2g2f;Pla2g2a;Pla2g4c;Pla2g4b;Pla2g1b;Pla2g2c;Pla2g4e;Pla2g4d;Pla2g4a;Pla2g12b;Pla2g12a;Pla2g10;Pla2g5;Pla2g3;Pla2g6,,10090.0
23101,Composite,"composite(p(RGD:""Ahcy""),p(RGD:""Ahcyl1""),p(RGD:""Ahcyl2""))",Ahcyl2;Ahcyl1;Ahcy,,10116.0
23102,Composite,"composite(p(MGI:""Cyp1a1""),p(MGI:""Cyp1a2""))",Cyp1a1;Cyp1a2,,10090.0
23103,Composite,"composite(p(HGNC:""MYH1""),p(HGNC:""MYH10""),p(HGNC:""MYH11""),p(HGNC:""MYH13""),p(HGNC:""MYH14""),p(HGNC:""MYH15""),p(HGNC:""MYH2""),p(HGNC:""MYH3""),p(HGNC:""MYH4""),p(HGNC:""MYH7B""),p(HGNC:""MYH8""),p(HGNC:""MYH9""),p(HGNC:""MYL12A""),p(HGNC:""MYL12B""),p(HGNC:""MYL6""),p(HGNC:""MYL6B""),p(HGNC:""MYL9""))",MYH7B;MYH15;MYL6B;MYL12A;MYL12B;MYH1;MYH2;MYL6;MYH3;MYH13;MYH8;MYH14;MYH9;MYH11;MYH4;MYH10;MYL9,,9606.0
23104,Composite,"composite(p(RGD:""Kcne1""),p(RGD:""Kcnq1""))",Kcnq1;Kcne1,,10116.0
23105,Composite,"composite(p(RGD:""Adipor1""),p(RGD:""Adipor2""))",Adipor2;Adipor1,,10116.0
23106,Composite,"composite(p(HGNC:""B4GALT1""),p(HGNC:""B4GALT2""),p(HGNC:""LALBA""))",B4GALT2;B4GALT1;LALBA,,9606.0
23107,Composite,"composite(p(MGI:""Pfkfb1""),p(MGI:""Pfkfb2""),p(MGI:""Pfkfb3""),p(MGI:""Pfkfb4""),p(MGI:""Tigar""))",Pfkfb4;Pfkfb3;Pfkfb2;Tigar;Pfkfb1,,10090.0
23108,Composite,"composite(p(FLYBASE:""Pi3K21B""),p(FLYBASE:""Pi3K68D""))",Pi3K68D;Pi3K21B,,7227.0
23109,Composite,"composite(p(MGI:""Arhgef1""),p(MGI:""Arhgef12""),p(MGI:""Arhgef28""))",Arhgef28;Arhgef1;Arhgef12,,10090.0
23110,Composite,"composite(p(MGI:""Pml""),p(MGI:""Rara""))",Rara;Pml,,10090.0
23111,Composite,"composite(p(HGNC:""ACADL""),p(HGNC:""ACADM""),p(HGNC:""ACADS""),p(HGNC:""ACADSB""),p(HGNC:""ACOX1""),p(HGNC:""ACOX3""))",ACADL;ACOX1;ACADM;ACOX3;ACADS;ACADSB,,9606.0
23112,Composite,"composite(p(MGI:""Grk2""),p(MGI:""Grk3""),p(MGI:""Grk4""),p(MGI:""Grk5""),p(MGI:""Grk6""))",Grk3;Grk2;Grk5;Grk4;Grk6,,10090.0
23113,Composite,"composite(p(MGI:""Nt5c""),p(MGI:""Nt5c1a""),p(MGI:""Nt5c1b""),p(MGI:""Nt5c2""),p(MGI:""Nt5c3""),p(MGI:""Nt5c3b""),p(MGI:""Nt5e""),p(MGI:""Nt5el""),p(MGI:""Nt5m""))",Nt5c;Nt5c1a;Nt5c1b;Nt5e;Nt5c3b;Nt5el;Nt5m;Nt5c2;Nt5c3,,10090.0
23114,Composite,"composite(p(HGNC:""GUCY1A1""),p(HGNC:""GUCY1A2""),p(HGNC:""GUCY1B1""))",GUCY1A2;GUCY1A1;GUCY1B1,,9606.0
23115,Composite,"composite(p(MGI:""Dgat1""),p(MGI:""Dgat2""))",Dgat2;Dgat1,,10090.0
23116,Composite,"composite(p(HGNC:""MIR125A""),p(HGNC:""MIR125B1""),p(HGNC:""MIR125B2""))",MIR125B1;MIR125B2;MIR125A,,9606.0
23117,Composite,"composite(p(RGD:""F13a1""),p(RGD:""F13b""))",F13a1;F13b,,10116.0
23118,Composite,"composite(p(MGI:""Pth""),p(MGI:""Pth2""))",Pth;Pth2,,10090.0
23119,Composite,"composite(p(HGNC:""MDH1""),p(HGNC:""MDH2""))",MDH1;MDH2,,9606.0
23120,Composite,"composite(p(RGD:""Eif4e""),p(RGD:""Eif4e1b""),p(RGD:""Eif4e2""))",Eif4e1b;Eif4e2;Eif4e,,10116.0
23121,Composite,"composite(p(MGI:""Mir7-1""),p(MGI:""Mir7-2""),p(MGI:""Mir7b""))",Mir7-1;Mir7-2;Mir7b,,10090.0
23122,Composite,"composite(p(MGI:""Gm45929""),p(MGI:""Mef2a""),p(MGI:""Mef2b""),p(MGI:""Mef2c""),p(MGI:""Mef2d""))",Mef2a;Mef2b;Mef2c;Gm45929;Mef2d,,10090.0
23123,Composite,"composite(p(HGNC:""ARPC1A""),p(HGNC:""ARPC1B""),p(HGNC:""ARPC2""),p(HGNC:""ARPC3""),p(HGNC:""ARPC4""),p(HGNC:""ARPC5""),p(HGNC:""ARPC5L""))",ARPC2;ARPC3;ARPC1B;ARPC1A;ARPC5L;ARPC4;ARPC5,,9606.0
23124,Composite,"composite(p(MGI:""Alox15""),p(MGI:""Alox8""))",Alox8;Alox15,,10090.0
23125,Composite,"composite(p(RGD:""Cdc42""),p(RGD:""Rac1""),p(RGD:""Rac2""))",Rac2;Rac1;Cdc42,,10116.0
23126,Composite,"composite(a(CHEBI:""D-alanine""),a(CHEBI:""D-phenylalanine""),a(CHEBI:""D-serine""))",,D-serine;D-alanine;D-phenylalanine,
23127,Composite,"composite(p(RGD:""Gabbr1""),p(RGD:""Gabbr2""))",Gabbr1;Gabbr2,,10116.0
23128,Composite,"composite(p(HGNC:""GNB1""),p(HGNC:""GNB2""),p(HGNC:""GNB3""),p(HGNC:""GNB4""),p(HGNC:""GNB5""),p(HGNC:""GNG10""),p(HGNC:""GNG11""),p(HGNC:""GNG12""),p(HGNC:""GNG13""),p(HGNC:""GNG2""),p(HGNC:""GNG3""),p(HGNC:""GNG4""),p(HGNC:""GNG5""),p(HGNC:""GNG7""),p(HGNC:""GNG8""),p(HGNC:""GNGT1""),p(HGNC:""GNGT2""))",GNG12;GNG11;GNG13;GNGT1;GNG10;GNG3;GNG2;GNGT2;GNG5;GNG4;GNB2;GNG7;GNB1;GNB4;GNB3;GNG8;GNB5,,9606.0
23129,Composite,"composite(p(HGNC:""CYP1A1""),p(HGNC:""CYP1A2""))",CYP1A2;CYP1A1,,9606.0
23130,Composite,"composite(p(HGNC:""CANT1""),p(HGNC:""ENTPD1""),p(HGNC:""ENTPD3""),p(HGNC:""ENTPD4""),p(HGNC:""ENTPD5""),p(HGNC:""ENTPD6""),p(HGNC:""ENTPD8""),p(HGNC:""GUK1""))",ENTPD1;CANT1;ENTPD3;ENTPD4;GUK1;ENTPD5;ENTPD6;ENTPD8,,9606.0
23131,Composite,"composite(p(RGD:""Gnal""),p(RGD:""Gnas""))",Gnal;Gnas,,10116.0
23132,Composite,"composite(p(HGNC:""LYN""),p(HGNC:""SRC""))",LYN;SRC,,9606.0
23133,Composite,"composite(p(HGNC:""ACADL""),p(HGNC:""ACADM""),p(HGNC:""ACOX1""),p(HGNC:""ACOX3""),p(HGNC:""MECR""))",MECR;ACADL;ACOX1;ACADM;ACOX3,,9606.0
23134,Composite,"composite(p(MGI:""Foxo1""),p(MGI:""Foxo3""))",Foxo3;Foxo1,,10090.0
23135,Composite,"composite(p(HGNC:""IFNA1""),p(HGNC:""IFNA10""),p(HGNC:""IFNA13""),p(HGNC:""IFNA14""),p(HGNC:""IFNA16""),p(HGNC:""IFNA17""),p(HGNC:""IFNA2""),p(HGNC:""IFNA21""),p(HGNC:""IFNA4""),p(HGNC:""IFNA5""),p(HGNC:""IFNA6""),p(HGNC:""IFNA7""),p(HGNC:""IFNA8""),p(HGNC:""IFNB1""))",IFNA5;IFNA4;IFNA13;IFNA7;IFNA14;IFNA6;IFNA1;IFNA16;IFNB1;IFNA17;IFNA2;IFNA8;IFNA10;IFNA21,,9606.0
23136,Composite,"composite(p(MGI:""Pik3ca""),p(MGI:""Pik3cb""),p(MGI:""Pik3cd""))",Pik3ca;Pik3cb;Pik3cd,,10090.0
23137,Composite,"composite(p(HGNC:""ALDH1B1""),p(HGNC:""ALDH2""),p(HGNC:""ALDH3A2""))",ALDH3A2;ALDH1B1;ALDH2,,9606.0
23138,Composite,"composite(p(RGD:""Pik3cg""),p(RGD:""Pik3r5""),p(RGD:""Pik3r6""))",Pik3r5;Pik3cg;Pik3r6,,10116.0
23139,Composite,"composite(p(RGD:""Pikfyve""),p(RGD:""Pip4k2a""),p(RGD:""Pip4k2b""),p(RGD:""Pip4k2c""),p(RGD:""Pip5k1a""),p(RGD:""Pip5k1b""),p(RGD:""Pip5k1c""))",Pikfyve;Pip4k2b;Pip5k1c;Pip4k2c;Pip5k1b;Pip5k1a;Pip4k2a,,10116.0
23140,Composite,"composite(p(HGNC:""ANGPT1""),p(HGNC:""ANGPT2""),p(HGNC:""ANGPT4""),p(HGNC:""BDNF""),p(HGNC:""CSF1""),p(HGNC:""EFNA1""),p(HGNC:""EFNA2""),p(HGNC:""EFNA3""),p(HGNC:""EFNA4""),p(HGNC:""EFNA5""),p(HGNC:""EGF""),p(HGNC:""FGF1""),p(HGNC:""FGF10""),p(HGNC:""FGF16""),p(HGNC:""FGF17""),p(HGNC:""FGF18""),p(HGNC:""FGF19""),p(HGNC:""FGF2""),p(HGNC:""FGF20""),p(HGNC:""FGF21""),p(HGNC:""FGF22""),p(HGNC:""FGF23""),p(HGNC:""FGF3""),p(HGNC:""FGF4""),p(HGNC:""FGF5""),p(HGNC:""FGF6""),p(HGNC:""FGF7""),p(HGNC:""FGF8""),p(HGNC:""FGF9""),p(HGNC:""FLT3LG""),p(HGNC:""HGF""),p(HGNC:""IGF1""),p(HGNC:""IGF2""),p(HGNC:""INS""),p(HGNC:""KITLG""),p(HGNC:""NGF""),p(HGNC:""NTF3""),p(HGNC:""NTF4""),p(HGNC:""PDGFA""),p(HGNC:""PDGFB""),p(HGNC:""PDGFC""),p(HGNC:""PDGFD""),p(HGNC:""PGF""),p(HGNC:""TGFA""),p(HGNC:""VEGFA""),p(HGNC:""VEGFB""),p(HGNC:""VEGFC""),p(HGNC:""VEGFD""))",CSF1;PDGFB;PDGFA;TGFA;EFNA5;FGF1;FGF2;EFNA4;FGF3;FGF4;INS;NTF4;FGF5;FGF6;FGF7;FGF8;FGF9;PDGFD;NTF3;PDGFC;FGF20;FGF23;FGF22;FGF21;ANGPT4;ANGPT2;ANGPT1;EGF;BDNF;HGF;VEGFB;IGF2;FLT3LG;VEGFC;VEGFD;IGF1;NGF;PGF;VEGFA;FGF17;EFNA1;FGF16;KITLG;EFNA3;EFNA2;FGF19;FGF18;FGF10,,9606.0
23141,Composite,"composite(p(HGNC:""CSAD""),p(HGNC:""GAD1""),p(HGNC:""GAD2""))",GAD1;GAD2;CSAD,,9606.0
23142,Composite,"composite(p(RGD:""Ehhadh""),p(RGD:""Hadh""))",Ehhadh;Hadh,,10116.0
23143,Composite,"composite(p(HGNC:""STAT1""),p(HGNC:""STAT3""))",STAT1;STAT3,,9606.0
23144,Composite,"composite(p(FLYBASE:""C1GalTA""),p(FLYBASE:""CG2975""),p(FLYBASE:""CG2983""),p(FLYBASE:""CG3119""),p(FLYBASE:""CG34056""),p(FLYBASE:""CG34057""),p(FLYBASE:""CG34451""),p(FLYBASE:""CG34452""),p(FLYBASE:""CG8708""),p(FLYBASE:""tgy""))",CG2983;C1GalTA;tgy;CG34451;CG34056;CG34452;CG8708;CG2975;CG34057;CG3119,,7227.0
23145,Composite,"composite(p(HGNC:""NLRC3""),p(HGNC:""TRAF6""))",TRAF6;NLRC3,,9606.0
23146,Composite,"composite(p(MGI:""Pck1""),p(MGI:""Pck2""))",Pck1;Pck2,,10090.0
23147,Composite,"composite(p(HGNC:""MGAT5""),p(HGNC:""MGAT5B""))",MGAT5;MGAT5B,,9606.0
23148,Composite,"composite(p(MGI:""Ppp2ca""),p(MGI:""Ppp2cb""))",Ppp2cb;Ppp2ca,,10090.0
23149,Composite,"composite(p(HGNC:""APP""),p(HGNC:""WNT3A""))",APP;WNT3A,,9606.0
23150,Composite,"composite(p(KEGG:""mmu:100041504""),p(KEGG:""mmu:100041593""),p(MGI:""Ccl19""),p(MGI:""Ccl21a""),p(MGI:""Ccl21b""),p(MGI:""Ccl21c""),p(MGI:""Gm10591""),p(MGI:""Gm13304""),p(MGI:""Gm1987""),p(MGI:""Gm2023""),p(MGI:""Gm21541""),p(MGI:""Gm2457""))",mmu:100041593;Ccl21c;Gm1987;Gm2457;mmu:100041504;Ccl19;Gm13304;Gm2023;Gm10591;Ccl21b;Ccl21a;Gm21541,,
23151,Composite,"composite(p(HGNC:""AXIN1""),p(HGNC:""AXIN2""))",AXIN1;AXIN2,,9606.0
23152,Composite,"composite(p(RGD:""Hspa1a""),p(RGD:""Hspa1b""),p(RGD:""Hspa1l""),p(RGD:""Hspa2""),p(RGD:""Hspa8""))",Hspa8;Hspa1l;Hspa1b;Hspa1a;Hspa2,,10116.0
23153,Composite,"composite(p(HGNC:""CXCL5""),p(HGNC:""CXCL6""))",CXCL6;CXCL5,,9606.0
23154,Composite,"composite(p(RGD:""Ccr5""),p(RGD:""Cxcr1""),p(RGD:""Cxcr2""),p(RGD:""Cxcr4""))",Cxcr1;Cxcr2;Cxcr4;Ccr5,,10116.0
23155,Composite,"composite(p(HGNC:""LYPLA2""),p(HGNC:""PLB1""),p(HGNC:""PNPLA6""),p(HGNC:""PNPLA7""))",LYPLA2;PNPLA7;PNPLA6;PLB1,,9606.0
23156,Composite,"composite(p(HGNC:""CDKN1B""),p(HGNC:""RB1""))",RB1;CDKN1B,,9606.0
23157,Composite,"composite(p(MGI:""4930444G20Rik""),p(MGI:""AF366264""),p(MGI:""Gm5415""),p(MGI:""Gm9839""),p(MGI:""Senp2""))",4930444G20Rik;AF366264;Gm5415;Gm9839;Senp2,,10090.0
23158,Composite,"composite(p(MGI:""Smad6""),p(MGI:""Smad7""))",Smad6;Smad7,,10090.0
23159,Composite,"composite(a(CHEBI:""Anatabine""),a(MESH:""Blood""))",,Anatabine;Blood,
23160,Composite,"composite(p(FLYBASE:""Hex-A""),p(FLYBASE:""Hex-C""),p(FLYBASE:""Hex-t1""),p(FLYBASE:""Hex-t2""))",Hex-t2;Hex-C;Hex-A;Hex-t1,,7227.0
23161,Composite,"composite(p(RGD:""Card10""),p(RGD:""Card11""),p(RGD:""Card14""))",Card11;Card14;Card10,,10116.0
23162,Composite,"composite(p(HGNC:""SH2B1""),p(HGNC:""SH2B3""))",SH2B3;SH2B1,,9606.0
23163,Composite,"composite(p(CONSO:""Tau isoform F (441 aa)"",frag(""187_441"")),p(INTERPRO:""Alpha tubulin""))",Tau isoform F (441 aa);Alpha tubulin,,
23164,Composite,"composite(p(RGD:""Tab1""),p(RGD:""Tab2""),p(RGD:""Tab3""))",Tab3;Tab2;Tab1,,10116.0
23165,Composite,"composite(p(HGNC:""E2F1""),p(HGNC:""E2F2""),p(HGNC:""E2F3""),p(HGNC:""E2F4""),p(HGNC:""E2F5""))",E2F1;E2F2;E2F3;E2F4;E2F5,,9606.0
23166,Composite,"composite(p(MGI:""Impdh1""),p(MGI:""Impdh2""))",Impdh2;Impdh1,,10090.0
23167,Composite,"composite(p(HGNC:""PDE6A""),p(HGNC:""PDE6B""),p(HGNC:""PDE6G""))",PDE6G;PDE6B;PDE6A,,9606.0
23168,Composite,"composite(p(HGNC:""EPO""),p(HGNC:""SOD1"",var(""Gly93Ala"")))",EPO;SOD1,,9606.0
23169,Composite,"composite(p(MGI:""Cfl1""),p(MGI:""Cfl2""))",Cfl1;Cfl2,,10090.0
23170,Composite,"composite(p(HGNC:""ITGA2""),p(HGNC:""ITGB1""))",ITGB1;ITGA2,,9606.0
23171,Composite,"composite(p(MGI:""Gm21596""),p(MGI:""Hmgb1""))",Hmgb1;Gm21596,,10090.0
23172,Composite,"composite(m(MIRBASE:""hsa-mir-7-1""),p(CONSO:""alpha-synuclein aggregates""))",alpha-synuclein aggregates,,
23173,Composite,"composite(p(MGI:""Tuba1a""),p(MGI:""Tuba1b""),p(MGI:""Tuba1c""),p(MGI:""Tuba3a""),p(MGI:""Tuba3b""),p(MGI:""Tuba4a""),p(MGI:""Tuba8""),p(MGI:""Tubal3""))",Tubal3;Tuba1b;Tuba1a;Tuba1c;Tuba4a;Tuba3b;Tuba3a;Tuba8,,10090.0
23174,Composite,"composite(p(HGNC:""CHKA""),p(HGNC:""CHKB""))",CHKB;CHKA,,9606.0
23175,Composite,"composite(p(MGI:""Sema3a""),p(MGI:""Sema3b""),p(MGI:""Sema3c""),p(MGI:""Sema3d""),p(MGI:""Sema3e""),p(MGI:""Sema3f""),p(MGI:""Sema3g""))",Sema3a;Sema3b;Sema3c;Sema3d;Sema3e;Sema3f;Sema3g,,10090.0
23176,Composite,"composite(p(RGD:""Thra""),p(RGD:""Thrb""))",Thrb;Thra,,10116.0
23177,Composite,"composite(a(CHEBI:""sirolimus""),a(PUBCHEM:""799645""))",,sirolimus;799645,
23178,Composite,"composite(p(HGNC:""STAT1""),p(HGNC:""STAT2""),p(HGNC:""STAT3""),p(HGNC:""STAT4""),p(HGNC:""STAT5A""),p(HGNC:""STAT5B""),p(HGNC:""STAT6""))",STAT5A;STAT5B;STAT1;STAT2;STAT3;STAT4;STAT6,,9606.0
23179,Composite,"composite(p(RGD:""Adcy1""),p(RGD:""Adcy3""),p(RGD:""Adcy8""))",Adcy3;Adcy1;Adcy8,,10116.0
23180,Composite,"composite(p(MGI:""Nfkb1""),p(MGI:""Rela""))",Nfkb1;Rela,,10090.0
23181,Composite,"composite(a(CHEBI:""nicotine""),p(HGNC:""CHRNB2""))",CHRNB2,nicotine,9606.0
23182,Composite,"composite(p(RGD:""Nfatc1""),p(RGD:""Nfatc2""),p(RGD:""Nfatc3""),p(RGD:""Nfatc4""))",Nfatc4;Nfatc1;Nfatc3;Nfatc2,,10116.0
23183,Composite,"composite(a(PUBCHEM:""187""),p(HGNC:""CHRNA7""))",CHRNA7,187,9606.0
23184,Composite,"composite(p(RGD:""Creb1""),p(RGD:""Creb3l1""),p(RGD:""Creb3l2""),p(RGD:""Creb3l3""),p(RGD:""Creb3l4""),p(RGD:""Creb5""))",Creb1;Creb3l3;Creb3l4;Creb3l1;Creb3l2;Creb5,,10116.0
23185,Composite,"composite(p(RGD:""Mir29a""),p(RGD:""Mir29b1""),p(RGD:""Mir29b2""),p(RGD:""Mir29c""))",Mir29a;Mir29b1;Mir29b2;Mir29c,,10116.0
23186,Composite,"composite(a(CHEBI:""paraquat""),p(MGI:""Mapt"",var(""p.Pro301Leu"")))",Mapt,paraquat,10090.0
23187,Composite,"composite(p(HGNC:""NPY""),p(HGNC:""PPY""),p(HGNC:""PYY""))",PYY;NPY;PPY,,9606.0
23188,Composite,"composite(p(RGD:""Ncam1""),p(RGD:""Ncam2""))",Ncam2;Ncam1,,10116.0
23189,Composite,"composite(p(CONSO:""4R tau"",var(""p.Lys280del"")),p(HGNC:""STUB1""))",4R tau;STUB1,,
23190,Composite,"composite(p(MGI:""Csf1r""),p(MGI:""Egfr""),p(MGI:""Epha2""),p(MGI:""Fgfr1""),p(MGI:""Fgfr2""),p(MGI:""Fgfr3""),p(MGI:""Fgfr4""),p(MGI:""Flt1""),p(MGI:""Flt3""),p(MGI:""Flt4""),p(MGI:""Igf1r""),p(MGI:""Insr""),p(MGI:""Kdr""),p(MGI:""Kit""),p(MGI:""Met""),p(MGI:""Ngfr""),p(MGI:""Ntrk1""),p(MGI:""Ntrk2""),p(MGI:""Pdgfra""),p(MGI:""Pdgfrb""),p(MGI:""Tek""))",Ngfr;Flt1;Flt3;Insr;Flt4;Fgfr3;Fgfr4;Egfr;Epha2;Fgfr1;Fgfr2;Csf1r;Ntrk2;Ntrk1;Pdgfrb;Kit;Pdgfra;Kdr;Tek;Igf1r;Met,,10090.0
23191,Composite,"composite(p(HGNC:""GRM1""),p(HGNC:""GRM2""),p(HGNC:""GRM3""),p(HGNC:""GRM4""),p(HGNC:""GRM5""),p(HGNC:""GRM6""),p(HGNC:""GRM7""),p(HGNC:""GRM8""))",GRM3;GRM2;GRM5;GRM4;GRM7;GRM6;GRM8;GRM1,,9606.0
23192,Composite,"composite(p(MGI:""Hey1""),p(MGI:""Hey2""),p(MGI:""Heyl""))",Heyl;Hey2;Hey1,,10090.0
23193,Composite,"composite(p(MGI:""Egfr""),p(MGI:""Fgfr2""),p(MGI:""Fgfr3""),p(MGI:""Fgfr4""),p(MGI:""Igf1r""),p(MGI:""Pdgfra""))",Pdgfra;Fgfr3;Igf1r;Fgfr4;Egfr;Fgfr2,,10090.0
23194,Composite,"composite(p(RGD:""Adrb1""),p(RGD:""Adrb2""),p(RGD:""Adrb3""))",Adrb3;Adrb2;Adrb1,,10116.0
23195,Composite,"composite(p(MGI:""Ldha""),p(MGI:""Ldhal6b""),p(MGI:""Ldhb""),p(MGI:""Ldhc""))",Ldhal6b;Ldha;Ldhb;Ldhc,,10090.0
23196,Composite,"composite(p(RGD:""Ccna1""),p(RGD:""Ccna2""))",Ccna1;Ccna2,,10116.0
23197,Composite,"composite(p(RGD:""LOC103694903""),p(RGD:""Ppp2ca""),p(RGD:""Ppp2cb""),p(RGD:""Ppp2r1a""),p(RGD:""Ppp2r1b""),p(RGD:""Ppp2r2a""),p(RGD:""Ppp2r2b""),p(RGD:""Ppp2r2c""),p(RGD:""Ppp2r2d""),p(RGD:""Ppp2r3a""),p(RGD:""Ppp2r3b""),p(RGD:""Ppp2r3c""),p(RGD:""Ppp2r5a""),p(RGD:""Ppp2r5b""),p(RGD:""Ppp2r5c""),p(RGD:""Ppp2r5d""),p(RGD:""Ppp2r5e""))",Ppp2cb;Ppp2ca;LOC103694903;Ppp2r2a;Ppp2r3b;Ppp2r5d;Ppp2r3a;Ppp2r5c;Ppp2r5b;Ppp2r5a;Ppp2r2d;Ppp2r1b;Ppp2r2c;Ppp2r1a;Ppp2r2b;Ppp2r3c;Ppp2r5e,,10116.0
23198,Composite,"composite(p(FLYBASE:""Fpps""),p(FLYBASE:""qm""))",Fpps;qm,,7227.0
23199,Composite,"composite(p(RGD:""Socs1""),p(RGD:""Socs2""),p(RGD:""Socs3""),p(RGD:""Socs4""))",Socs1;Socs3;Socs2;Socs4,,10116.0
23200,Composite,"composite(p(MGI:""Cds1""),p(MGI:""Cds2""))",Cds1;Cds2,,10090.0
23201,Composite,"composite(p(MGI:""Nfkbia""),p(MGI:""Nfkbib""))",Nfkbib;Nfkbia,,10090.0
23202,Composite,"composite(p(RGD:""Itgav""),p(RGD:""Itgb3""))",Itgb3;Itgav,,10116.0
23203,Composite,"composite(p(FLYBASE:""Gclc""),p(FLYBASE:""Gclm""))",Gclc;Gclm,,7227.0
23204,Composite,"composite(p(HGNC:""EIF2B1""),p(HGNC:""EIF2B2""),p(HGNC:""EIF2B3""),p(HGNC:""EIF2B4""),p(HGNC:""EIF2B5""))",EIF2B5;EIF2B4;EIF2B3;EIF2B2;EIF2B1,,9606.0
23205,Composite,"composite(p(RGD:""Diablo""),p(RGD:""LOC100360940""))",LOC100360940;Diablo,,10116.0
23206,Composite,"composite(p(RGD:""Psme1""),p(RGD:""Psme2""),p(RGD:""Psme3""))",Psme3;Psme2;Psme1,,10116.0
23207,Composite,"composite(p(RGD:""Mob1a""),p(RGD:""Mob1b""))",Mob1a;Mob1b,,10116.0
23208,Composite,"composite(p(HGNC:""DEGS1""),p(HGNC:""DEGS2""))",DEGS1;DEGS2,,9606.0
23209,Composite,"composite(p(RGD:""Bpgm""),p(RGD:""Pgam1""),p(RGD:""Pgam2""))",Pgam2;Pgam1;Bpgm,,10116.0
23210,Composite,"composite(p(MGI:""Socs1""),p(MGI:""Socs2""),p(MGI:""Socs3""),p(MGI:""Socs4""),p(MGI:""Socs5""),p(MGI:""Socs6""),p(MGI:""Socs7""))",Socs1;Socs3;Socs2;Socs5;Socs4;Socs7;Socs6,,10090.0
23211,Composite,"composite(p(HGNC:""BRAF""),p(HGNC:""RAF1""))",BRAF;RAF1,,9606.0
23212,Composite,"composite(p(HGNC:""CREB1""),p(HGNC:""CREB3""),p(HGNC:""CREB3L1""),p(HGNC:""CREB3L2""),p(HGNC:""CREB3L3""),p(HGNC:""CREB3L4""),p(HGNC:""CREB5""))",CREB3;CREB1;CREB3L3;CREB3L4;CREB3L1;CREB3L2;CREB5,,9606.0
23213,Composite,"composite(p(MGI:""Fbxo25""),p(MGI:""Fbxo32""))",Fbxo32;Fbxo25,,10090.0
23214,Composite,"composite(p(HGNC:""CCL19""),p(HGNC:""CCL21""))",CCL21;CCL19,,9606.0
23215,Composite,"composite(p(RGD:""Cpeb1""),p(RGD:""Cpeb2""),p(RGD:""Cpeb3""),p(RGD:""Cpeb4""))",Cpeb1;Cpeb2;Cpeb3;Cpeb4,,10116.0
23216,Composite,"composite(p(RGD:""Cga""),p(RGD:""Lhb""))",Lhb;Cga,,10116.0
23217,Composite,"composite(p(HGNC:""EPAS1""),p(HGNC:""HIF1A""))",EPAS1;HIF1A,,9606.0
23218,Composite,"composite(p(MGI:""Mtor""),p(MGI:""Rptor""))",Rptor;Mtor,,10090.0
23219,Composite,"composite(p(RGD:""Oprd1""),p(RGD:""Oprk1""),p(RGD:""Oprl1""),p(RGD:""Oprm1""))",Oprd1;Oprm1;Oprk1;Oprl1,,10116.0
23220,Composite,"composite(p(HGNC:""ALAS1""),p(HGNC:""ALAS2""))",ALAS2;ALAS1,,9606.0
23221,Composite,"composite(p(RGD:""Csf1r""),p(RGD:""Egfr""),p(RGD:""Epha2""),p(RGD:""Erbb2""),p(RGD:""Erbb3""),p(RGD:""Erbb4""),p(RGD:""Fgfr1""),p(RGD:""Fgfr2""),p(RGD:""Fgfr3""),p(RGD:""Fgfr4""),p(RGD:""Flt1""),p(RGD:""Flt3""),p(RGD:""Flt4""),p(RGD:""Igf1r""),p(RGD:""Insr""),p(RGD:""Kdr""),p(RGD:""Kit""),p(RGD:""Met""),p(RGD:""Ngfr""),p(RGD:""Ntrk1""),p(RGD:""Ntrk2""),p(RGD:""Pdgfra""),p(RGD:""Pdgfrb""),p(RGD:""Tek""))",Ngfr;Flt1;Erbb2;Flt3;Erbb4;Insr;Erbb3;Flt4;Fgfr3;Fgfr4;Egfr;Epha2;Fgfr1;Fgfr2;Csf1r;Ntrk2;Ntrk1;Pdgfrb;Kit;Pdgfra;Kdr;Tek;Igf1r;Met,,10116.0
23222,Composite,"composite(p(HGNC:""DHDDS""),p(HGNC:""NUS1""))",NUS1;DHDDS,,9606.0
23223,Composite,"composite(p(RGD:""Gcnt1""),p(RGD:""Gcnt3""),p(RGD:""Gcnt4""))",Gcnt4;Gcnt3;Gcnt1,,10116.0
23224,Composite,"composite(p(RGD:""Inpp4a""),p(RGD:""Inpp4b""))",Inpp4a;Inpp4b,,10116.0
23225,Composite,"composite(p(HGNC:""GTF2I""),p(HGNC:""GTF2IRD1""))",GTF2IRD1;GTF2I,,9606.0
